case_id,grid,motor,pwm,q_initial,duration,sample_index,time_s,position
398,perCombination,1,-128,16285.55,0.2,0,0,16285.55
398,perCombination,1,-128,16285.55,0.2,1,0.2,7108.83333333333
399,perCombination,1,-128,17172,0.2,0,0,17172
399,perCombination,1,-128,17172,0.2,1,0.2,8448.83333333333
421,perCombination,1,-160,-688,0.2,0,0,-688
421,perCombination,1,-160,-688,0.2,1,0.2,-688
422,perCombination,1,-160,206.4,0.2,0,0,206.4
422,perCombination,1,-160,206.4,0.2,1,0.2,-595.8
423,perCombination,1,-160,1100.8,0.2,0,0,1100.8
423,perCombination,1,-160,1100.8,0.2,1,0.2,-595.8
424,perCombination,1,-160,1995.2,0.2,0,0,1995.2
424,perCombination,1,-160,1995.2,0.2,1,0.2,-595.8
425,perCombination,1,-160,2889.6,0.2,0,0,2889.6
425,perCombination,1,-160,2889.6,0.2,1,0.2,-595.8
426,perCombination,1,-160,3784,0.2,0,0,3784
426,perCombination,1,-160,3784,0.2,1,0.2,-595.8
427,perCombination,1,-160,4678.4,0.2,0,0,4678.4
427,perCombination,1,-160,4678.4,0.2,1,0.2,-595.8
428,perCombination,1,-160,5572.8,0.2,0,0,5572.8
428,perCombination,1,-160,5572.8,0.2,1,0.2,-595.8
429,perCombination,1,-160,6467.2,0.2,0,0,6467.2
429,perCombination,1,-160,6467.2,0.2,1,0.2,-595.8
430,perCombination,1,-160,7361.6,0.2,0,0,7361.6
430,perCombination,1,-160,7361.6,0.2,1,0.2,-595.8
431,perCombination,1,-160,8256,0.2,0,0,8256
431,perCombination,1,-160,8256,0.2,1,0.2,-588.4
432,perCombination,1,-160,9150.4,0.2,0,0,9150.4
432,perCombination,1,-160,9150.4,0.2,1,0.2,-483.4
433,perCombination,1,-160,10044.8,0.2,0,0,10044.8
433,perCombination,1,-160,10044.8,0.2,1,0.2,-263.4
434,perCombination,1,-160,10939.2,0.2,0,0,10939.2
434,perCombination,1,-160,10939.2,0.2,1,0.2,322.8
435,perCombination,1,-160,11833.6,0.2,0,0,11833.6
435,perCombination,1,-160,11833.6,0.2,1,0.2,1192.2
436,perCombination,1,-160,12728,0.2,0,0,12728
436,perCombination,1,-160,12728,0.2,1,0.2,2163.2
437,perCombination,1,-160,13622.4,0.2,0,0,13622.4
437,perCombination,1,-160,13622.4,0.2,1,0.2,3079.8
438,perCombination,1,-160,14516.8,0.2,0,0,14516.8
438,perCombination,1,-160,14516.8,0.2,1,0.2,4049.6
439,perCombination,1,-160,15411.2,0.2,0,0,15411.2
439,perCombination,1,-160,15411.2,0.2,1,0.2,5018.6
440,perCombination,1,-160,16305.6,0.2,0,0,16305.6
440,perCombination,1,-160,16305.6,0.2,1,0.2,5983.8
441,perCombination,1,-160,17200,0.2,0,0,17200
441,perCombination,1,-160,17200,0.2,1,0.2,7267.2
463,perCombination,1,-192,-707,0.2,0,0,-707
463,perCombination,1,-192,-707,0.2,1,0.2,-707
464,perCombination,1,-192,192.75,0.2,0,0,192.75
